0.0400000000 2.1559670303e+01 1.2826272598e+02
0.0200000000 1.0770286854e+01 6.4387574936e+01
0.0100000000 5.3849776045e+00 3.2193222885e+01
0.0050000000 2.6922018301e+00 1.6095004503e+01
0.0025000000 1.3457827509e+00 8.0456275321e+00
0.0012500000 6.7256530651e-01 4.0208712652e+00
0.0006250000 3.3595459527e-01 2.0084760861e+00
0.0003125000 1.6764874079e-01 1.0022742229e+00
0.0001562500 8.3495688633e-02 4.9917222131e-01
0.0000781250 4.1419131310e-02 2.4762095289e-01
0.0000390625 2.0380844827e-02 1.2184525169e-01
0.0000195313 9.8616996237e-03 5.8957384292e-02
0.0000097656 4.6021265250e-03 2.7513446333e-02
0.0000048828 1.9723398826e-03 1.1791476554e-02
0.0000024414 6.5744658556e-04 3.9304917812e-03
0.0000012207 0.0000000000e+00 0.0000000000e+00
