  0.00000000   0.00000000   400.0000000000
  0.10000000   0.00000000   400.0000000000
  0.20000000   0.00000000   400.0000000000
  0.30000000   0.00000000   400.0000000000
  0.40000000   0.00000000   400.0000000000
  0.50000000   0.00000000   400.0000000000
  0.60000000   0.00000000   400.0000000000
  0.70000000   0.00000000   400.0000000000
  0.80000000   0.00000000   400.0000000000
  0.90000000   0.00000000   400.0000000000
  1.00000000   0.00000000   400.0000000000
  1.10000000   0.00000000   400.0000000000
  1.20000000   0.00000000   400.0000000000
  1.30000000   0.00000000   400.0000000000
  1.40000000   0.00000000   400.0000000000
  1.50000000   0.00000000   400.0000000000
  1.60000000   0.00000000   400.0000000000
  1.70000000   0.00000000   400.0000000000
  1.80000000   0.00000000   400.0000000000
  1.90000000   0.00000000   400.0000000000
  2.00000000   0.00000000   400.0000000000
  2.10000000   0.00000000   400.0000000000
  2.20000000   0.00000000   400.0000000000
  2.30000000   0.00000000   400.0000000000
  2.40000000   0.00000000   400.0000000000
  2.50000000   0.00000000   400.0000000000
  2.60000000   0.00000000   400.0000000000
  2.70000000   0.00000000   400.0000000000
  2.80000000   0.00000000   400.0000000000
  2.90000000   0.00000000   400.0000000000
  3.00000000   0.00000000   400.0000000000
  3.10000000   0.00000000   400.0000000000
  3.20000000   0.00000000   400.0000000000
  3.30000000   0.00000000   400.0000000000
  3.40000000   0.00000000   400.0000000000
  3.50000000   0.00000000   400.0000000000

  0.00000000   0.10000000   400.0000000000
  0.10000000   0.10000000   571.9332799879
  0.20000000   0.10000000   608.3890269377
  0.30000000   0.10000000   597.8073093953
  0.40000000   0.10000000   592.4634107547
  0.50000000   0.10000000   588.9206345498
  0.60000000   0.10000000   586.1238195052
  0.70000000   0.10000000   583.7197287946
  0.80000000   0.10000000   581.5819961488
  0.90000000   0.10000000   579.6646503523
  1.00000000   0.10000000   577.9525616234
  1.10000000   0.10000000   576.4430410031
  1.20000000   0.10000000   575.1383901099
  1.30000000   0.10000000   574.0426549583
  1.40000000   0.10000000   573.1601319474
  1.50000000   0.10000000   572.4946579227
  1.60000000   0.10000000   572.0492707561
  1.70000000   0.10000000   571.8260507103
  1.80000000   0.10000000   571.8260507103
  1.90000000   0.10000000   572.0492707561
  2.00000000   0.10000000   572.4946579227
  2.10000000   0.10000000   573.1601319474
  2.20000000   0.10000000   574.0426549583
  2.30000000   0.10000000   575.1383901099
  2.40000000   0.10000000   576.4430410031
  2.50000000   0.10000000   577.9525616234
  2.60000000   0.10000000   579.6646503523
  2.70000000   0.10000000   581.5819961488
  2.80000000   0.10000000   583.7197287946
  2.90000000   0.10000000   586.1238195052
  3.00000000   0.10000000   588.9206345498
  3.10000000   0.10000000   592.4634107547
  3.20000000   0.10000000   597.8073093953
  3.30000000   0.10000000   608.3890269377
  3.40000000   0.10000000   571.9332799879
  3.50000000   0.10000000   400.0000000000

  0.00000000   0.20000000   400.0000000000
  0.10000000   0.20000000   543.8890390459
  0.20000000   0.20000000   599.4049057204
  0.30000000   0.20000000   590.5096335154
  0.40000000   0.20000000   583.3005214827
  0.50000000   0.20000000   577.3102389338
  0.60000000   0.20000000   572.1077005990
  0.70000000   0.20000000   567.4611691401
  0.80000000   0.20000000   563.2641292946
  0.90000000   0.20000000   559.4739935680
  1.00000000   0.20000000   556.0787609403
  1.10000000   0.20000000   553.0804125778
  1.20000000   0.20000000   550.4867497032
  1.30000000   0.20000000   548.3073436487
  1.40000000   0.20000000   546.5515056879
  1.50000000   0.20000000   545.2272705565
  1.60000000   0.20000000   544.3408980569
  1.70000000   0.20000000   543.8966399899
  1.80000000   0.20000000   543.8966399899
  1.90000000   0.20000000   544.3408980569
  2.00000000   0.20000000   545.2272705565
  2.10000000   0.20000000   546.5515056879
  2.20000000   0.20000000   548.3073436487
  2.30000000   0.20000000   550.4867497032
  2.40000000   0.20000000   553.0804125778
  2.50000000   0.20000000   556.0787609403
  2.60000000   0.20000000   559.4739935680
  2.70000000   0.20000000   563.2641292946
  2.80000000   0.20000000   567.4611691401
  2.90000000   0.20000000   572.1077005990
  3.00000000   0.20000000   577.3102389338
  3.10000000   0.20000000   583.3005214827
  3.20000000   0.20000000   590.5096335154
  3.30000000   0.20000000   599.4049057204
  3.40000000   0.20000000   543.8890390459
  3.50000000   0.20000000   400.0000000000

  0.00000000   0.30000000   400.0000000000
  0.10000000   0.30000000   533.3073568562
  0.20000000   0.30000000   590.5096921196
  0.30000000   0.30000000   581.7899691212
  0.40000000   0.30000000   573.2664779691
  0.50000000   0.30000000   565.3395377867
  0.60000000   0.30000000   558.0382939974
  0.70000000   0.30000000   551.3260030290
  0.80000000   0.30000000   545.1767814681
  0.90000000   0.30000000   539.5843718715
  1.00000000   0.30000000   534.5562239651
  1.10000000   0.30000000   530.1069701616
  1.20000000   0.30000000   526.2538657112
  1.30000000   0.30000000   523.0140085125
  1.40000000   0.30000000   520.4027584993
  1.50000000   0.30000000   518.4328899874
  1.60000000   0.30000000   517.1141685782
  1.70000000   0.30000000   516.4531607962
  1.80000000   0.30000000   516.4531607962
  1.90000000   0.30000000   517.1141685782
  2.00000000   0.30000000   518.4328899874
