  0.00000000   0.00000000     0.0000000000
  0.10000000   0.00000000     7.2735085900
  0.20000000   0.00000000    14.5262523181
  0.30000000   0.00000000    21.7370262695
  0.40000000   0.00000000    28.8837662854
  0.50000000   0.00000000    35.9431736564
  0.60000000   0.00000000    42.8904107551
  0.70000000   0.00000000    49.6988999656
  0.80000000   0.00000000    56.3402637258
  0.90000000   0.00000000    62.7844474053
  1.00000000   0.00000000    69.0000666957
  1.10000000   0.00000000    74.9550142116
  1.20000000   0.00000000    80.6173430707
  1.30000000   0.00000000    85.9564162653
  1.40000000   0.00000000    90.9442701099
  1.50000000   0.00000000    95.5570926088
  1.60000000   0.00000000    99.7766729720
  1.70000000   0.00000000   103.5916503672
  1.80000000   0.00000000   106.9983916020
  1.90000000   0.00000000   110.0013653829
  2.00000000   0.00000000   112.6129500043
  2.10000000   0.00000000   114.8526953949
  2.20000000   0.00000000   116.7461381032
  2.30000000   0.00000000   118.3233206676
  2.40000000   0.00000000   119.6171853948
  2.50000000   0.00000000   120.6619984175
  2.60000000   0.00000000   121.4919230791
  2.70000000   0.00000000   122.1398154949
  2.80000000   0.00000000   122.6362710398
  2.90000000   0.00000000   123.0089156728
  3.00000000   0.00000000   123.2819130109
  3.10000000   0.00000000   123.4756462389
  3.20000000   0.00000000   123.6065308960
  3.30000000   0.00000000   123.6869174980
  3.40000000   0.00000000   123.7250493931
  3.50000000   0.00000000   123.7250493931

  0.00000000   0.10000000     0.0000000000
  0.10000000   0.10000000     7.2735085900
  0.20000000   0.10000000    14.5262523181
  0.30000000   0.10000000    21.7370262695
  0.40000000   0.10000000    28.8837662854
  0.50000000   0.10000000    35.9431736564
  0.60000000   0.10000000    42.8904107551
  0.70000000   0.10000000    49.6988999656
  0.80000000   0.10000000    56.3402637258
  0.90000000   0.10000000    62.7844474053
  1.00000000   0.10000000    69.0000666957
  1.10000000   0.10000000    74.9550142116
  1.20000000   0.10000000    80.6173430707
  1.30000000   0.10000000    85.9564162653
  1.40000000   0.10000000    90.9442701099
  1.50000000   0.10000000    95.5570926088
  1.60000000   0.10000000    99.7766729720
  1.70000000   0.10000000   103.5916503672
  1.80000000   0.10000000   106.9983916020
  1.90000000   0.10000000   110.0013653829
  2.00000000   0.10000000   112.6129500043
  2.10000000   0.10000000   114.8526953949
  2.20000000   0.10000000   116.7461381032
  2.30000000   0.10000000   118.3233206676
  2.40000000   0.10000000   119.6171853948
  2.50000000   0.10000000   120.6619984175
  2.60000000   0.10000000   121.4919230791
  2.70000000   0.10000000   122.1398154949
  2.80000000   0.10000000   122.6362710398
  2.90000000   0.10000000   123.0089156728
  3.00000000   0.10000000   123.2819130109
  3.10000000   0.10000000   123.4756462389
  3.20000000   0.10000000   123.6065308960
  3.30000000   0.10000000   123.6869174980
  3.40000000   0.10000000   123.7250493931
  3.50000000   0.10000000   123.7250493931

  0.00000000   0.20000000     0.0000000000
  0.10000000   0.20000000     7.2977521759
  0.20000000   0.20000000    14.5751787407
  0.30000000   0.20000000    21.8114934610
  0.40000000   0.20000000    28.9850075523
  0.50000000   0.20000000    36.0727275672
  0.60000000   0.20000000    43.0500188827
  0.70000000   0.20000000    49.8903669604
  0.80000000   0.20000000    56.5652757242
  0.90000000   0.20000000    63.0443487115
  1.00000000   0.20000000    69.2956015709
  1.10000000   0.20000000    75.2860505410
  1.20000000   0.20000000    80.9826066824
  1.30000000   0.20000000    86.3532762454
  1.40000000   0.20000000    91.3686223985
  1.50000000   0.20000000    96.0033863748
  1.60000000   0.20000000   100.2381078827
  1.70000000   0.20000000   104.0605432218
  1.80000000   0.20000000   107.4666745686
  1.90000000   0.20000000   110.4611469470
  2.00000000   0.20000000   113.0570549333
  2.10000000   0.20000000   115.2751064808
  2.20000000   0.20000000   117.1422872011
  2.30000000   0.20000000   118.6902107470
  2.40000000   0.20000000   119.9533579459
  2.50000000   0.20000000   120.9673830906
  2.60000000   0.20000000   121.7676157213
  2.70000000   0.20000000   122.3878285553
  2.80000000   0.20000000   122.8592910260
  2.90000000   0.20000000   123.2100904704
  3.00000000   0.20000000   123.4646807217
  3.10000000   0.20000000   123.6436084301
  3.20000000   0.20000000   123.7633672086
  3.30000000   0.20000000   123.8363350826
  3.40000000   0.20000000   123.8707589423
  3.50000000   0.20000000   123.8707589423

  0.00000000   0.30000000     0.0000000000
  0.10000000   0.30000000     7.3457830668
  0.20000000   0.30000000    14.6721393061
  0.30000000   0.30000000    21.9591423109
  0.40000000   0.30000000    29.1858805978
  0.50000000   0.30000000    36.3300031775
  0.60000000   0.30000000    43.3673189515
  0.70000000   0.30000000    50.2714811263
  0.80000000   0.30000000    57.0137983576
  0.90000000   0.30000000    63.5632255745
  1.00000000   0.30000000    69.8865967863
  1.10000000   0.30000000    75.9491653271
  1.20000000   0.30000000    81.7155078265
  1.30000000   0.30000000    87.1508196152
