0.000000 0.000000 100.000000
0.200000 0.000000 100.000000
0.400000 0.000000 100.000000
0.600000 0.000000 100.000000
0.800000 0.000000 100.000000
1.000000 0.000000 100.000000
1.200000 0.000000 100.000000
1.400000 0.000000 100.000000
1.600000 0.000000 100.000000
1.800000 0.000000 100.000000
2.000000 0.000000 100.000000
2.200000 0.000000 100.000000
2.400000 0.000000 100.000000
2.600000 0.000000 100.000000
2.800000 0.000000 100.000000
3.000000 0.000000 100.000000
3.200000 0.000000 100.000000
3.400000 0.000000 100.000000
3.600000 0.000000 100.000000
3.800000 0.000000 100.000000
4.000000 0.000000 100.000000
4.200000 0.000000 100.000000
4.400000 0.000000 100.000000
4.600000 0.000000 100.000000
4.800000 0.000000 100.000000
5.000000 0.000000 100.000000
5.200000 0.000000 100.000000
5.400000 0.000000 100.000000
5.600000 0.000000 100.000000
5.800000 0.000000 100.000000
6.000000 0.000000 100.000000

0.000000 0.200000 0.000000
0.200000 0.200000 49.868732
0.400000 0.200000 69.503054
0.600000 0.200000 78.668550
0.800000 0.200000 83.628542
1.000000 0.200000 86.637321
1.200000 0.200000 88.620275
1.400000 0.200000 90.007012
1.600000 0.200000 91.019317
1.800000 0.200000 91.782108
2.000000 0.200000 92.370836
2.200000 0.200000 92.833693
2.400000 0.200000 93.202885
2.600000 0.200000 93.500738
2.800000 0.200000 93.743213
3.000000 0.200000 93.942010
3.200000 0.200000 94.105891
3.400000 0.200000 94.241535
3.600000 0.200000 94.354108
3.800000 0.200000 94.447656
4.000000 0.200000 94.525377
4.200000 0.200000 94.589815
4.400000 0.200000 94.643006
4.600000 0.200000 94.686579
4.800000 0.200000 94.721833
5.000000 0.200000 94.749800
5.200000 0.200000 94.771281
5.400000 0.200000 94.786885
5.600000 0.200000 94.797050
5.800000 0.200000 94.802059
6.000000 0.200000 94.802059

0.000000 0.400000 0.000000
0.200000 0.400000 29.971876
0.400000 0.400000 49.474935
0.600000 0.400000 61.542606
0.800000 0.400000 69.208301
1.000000 0.400000 74.300468
1.200000 0.400000 77.836773
1.400000 0.400000 80.388461
1.600000 0.400000 82.288152
1.800000 0.400000 83.738285
2.000000 0.400000 84.867549
2.200000 0.400000 85.761060
2.400000 0.400000 86.477115
2.600000 0.400000 87.056863
2.800000 0.400000 87.530113
3.000000 0.400000 87.918946
3.200000 0.400000 88.240030
3.400000 0.400000 88.506151
3.600000 0.400000 88.727253
3.800000 0.400000 88.911152
4.000000 0.400000 89.064048
4.200000 0.400000 89.190891
4.400000 0.400000 89.295645
4.600000 0.400000 89.381490
4.800000 0.400000 89.450970
5.000000 0.400000 89.506100
5.200000 0.400000 89.548454
5.400000 0.400000 89.579225
5.600000 0.400000 89.599273
5.800000 0.400000 89.609151
6.000000 0.400000 89.609151

0.000000 0.600000 0.000000
0.200000 0.600000 20.543839
0.400000 0.600000 36.882207
0.600000 0.600000 48.818639
0.800000 0.600000 57.361592
1.000000 0.600000 63.519484
1.200000 0.600000 68.037892
1.400000 0.600000 71.421912
1.600000 0.600000 74.006554
1.800000 0.600000 76.015340
2.000000 0.600000 77.600023
2.200000 0.600000 78.865894
2.400000 0.600000 79.887664
2.600000 0.600000 80.719498
2.800000 0.600000 81.401443
3.000000 0.600000 81.963644
3.200000 0.600000 82.429145
3.400000 0.600000 82.815803
3.600000 0.600000 83.137617
3.800000 0.600000 83.405668
4.000000 0.600000 83.628792
4.200000 0.600000 83.814073
4.400000 0.600000 83.967211
4.600000 0.600000 84.092787
4.800000 0.600000 84.194476
5.000000 0.600000 84.275197
5.200000 0.600000 84.337232
5.400000 0.600000 84.382313
5.600000 0.600000 84.411688
5.800000 0.600000 84.426164
6.000000 0.600000 84.426164

0.000000 0.800000 0.000000
0.200000 0.800000 15.321275
0.400000 0.800000 28.691415
0.600000 0.800000 39.488156
0.800000 0.800000 47.899949
1.000000 0.800000 54.377989
1.200000 0.800000 59.373409
1.400000 0.800000 63.254748
1.600000 0.800000 66.300823
1.800000 0.800000 68.716508
2.000000 0.800000 70.651320
2.200000 0.800000 72.214841
2.400000 0.800000 73.488165
2.600000 0.800000 74.532035
2.800000 0.800000 75.392535
3.000000 0.800000 76.105061
3.200000 0.800000 76.697122
3.400000 0.800000 77.190317
3.600000 0.800000 77.601765
3.800000 0.800000 77.945133
4.000000 0.800000 78.231400
4.200000 0.800000 78.469424
4.400000 0.800000 78.666363
4.600000 0.800000 78.827998
4.800000 0.800000 78.958978
5.000000 0.800000 79.063009
5.200000 0.800000 79.142993
5.400000 0.800000 79.201136
5.600000 0.800000 79.239031
5.800000 0.800000 79.257709
6.000000 0.800000 79.257709

0.000000 1.000000 0.000000
0.200000 1.000000 12.049845
0.400000 1.000000 23.074027
